Fx(MMG maneuvering ship MMG maneuvering),Fx(MMG maneuvering ship NED),Fx(MMG maneuvering ship ship),Fx(blocked states ship ship),Fx(fictitious forces ship NED),Fx(fictitious forces ship ship),Fx(propellerAndRudder(propeller) ship NED),Fx(propellerAndRudder(propeller) ship propellerAndRudder),Fx(propellerAndRudder(propeller) ship ship),Fx(propellerAndRudder(rudder) ship NED),Fx(propellerAndRudder(rudder) ship ship),Fx(propellerAndRudder ship NED),Fx(propellerAndRudder ship propellerAndRudder),Fx(propellerAndRudder ship ship),Fx(sum of forces ship NED),Fx(sum of forces ship ship),Fy(MMG maneuvering ship MMG maneuvering),Fy(MMG maneuvering ship NED),Fy(MMG maneuvering ship ship),Fy(blocked states ship ship),Fy(fictitious forces ship NED),Fy(fictitious forces ship ship),Fy(propellerAndRudder(propeller) ship NED),Fy(propellerAndRudder(propeller) ship propellerAndRudder),Fy(propellerAndRudder(propeller) ship ship),Fy(propellerAndRudder(rudder) ship NED),Fy(propellerAndRudder(rudder) ship ship),Fy(propellerAndRudder ship NED),Fy(propellerAndRudder ship propellerAndRudder),Fy(propellerAndRudder ship ship),Fy(sum of forces ship NED),Fy(sum of forces ship ship),Fz(MMG maneuvering ship MMG maneuvering),Fz(MMG maneuvering ship NED),Fz(MMG maneuvering ship ship),Fz(blocked states ship ship),Fz(fictitious forces ship NED),Fz(fictitious forces ship ship),Fz(propellerAndRudder(propeller) ship NED),Fz(propellerAndRudder(propeller) ship propellerAndRudder),Fz(propellerAndRudder(propeller) ship ship),Fz(propellerAndRudder(rudder) ship NED),Fz(propellerAndRudder(rudder) ship ship),Fz(propellerAndRudder ship NED),Fz(propellerAndRudder ship propellerAndRudder),Fz(propellerAndRudder ship ship),Fz(sum of forces ship NED),Fz(sum of forces ship ship),Mx(MMG maneuvering ship MMG maneuvering),Mx(MMG maneuvering ship NED),Mx(MMG maneuvering ship ship),Mx(blocked states ship ship),Mx(fictitious forces ship NED),Mx(fictitious forces ship ship),Mx(propellerAndRudder(propeller) ship NED),Mx(propellerAndRudder(propeller) ship propellerAndRudder),Mx(propellerAndRudder(propeller) ship ship),Mx(propellerAndRudder(rudder) ship NED),Mx(propellerAndRudder(rudder) ship ship),Mx(propellerAndRudder ship NED),Mx(propellerAndRudder ship propellerAndRudder),Mx(propellerAndRudder ship ship),Mx(sum of forces ship NED),Mx(sum of forces ship ship),My(MMG maneuvering ship MMG maneuvering),My(MMG maneuvering ship NED),My(MMG maneuvering ship ship),My(blocked states ship ship),My(fictitious forces ship NED),My(fictitious forces ship ship),My(propellerAndRudder(propeller) ship NED),My(propellerAndRudder(propeller) ship propellerAndRudder),My(propellerAndRudder(propeller) ship ship),My(propellerAndRudder(rudder) ship NED),My(propellerAndRudder(rudder) ship ship),My(propellerAndRudder ship NED),My(propellerAndRudder ship propellerAndRudder),My(propellerAndRudder ship ship),My(sum of forces ship NED),My(sum of forces ship ship),Mz(MMG maneuvering ship MMG maneuvering),Mz(MMG maneuvering ship NED),Mz(MMG maneuvering ship ship),Mz(blocked states ship ship),Mz(fictitious forces ship NED),Mz(fictitious forces ship ship),Mz(propellerAndRudder(propeller) ship NED),Mz(propellerAndRudder(propeller) ship propellerAndRudder),Mz(propellerAndRudder(propeller) ship ship),Mz(propellerAndRudder(rudder) ship NED),Mz(propellerAndRudder(rudder) ship ship),Mz(propellerAndRudder ship NED),Mz(propellerAndRudder ship propellerAndRudder),Mz(propellerAndRudder ship ship),Mz(sum of forces ship NED),Mz(sum of forces ship ship),p(ship),p_filtered(ship),phi(ship),phi_filtered(ship),propellerAndRudder(P/D),propellerAndRudder(beta),propellerAndRudder(rpm),psi(ship),psi_filtered(ship),q(ship),q_filtered(ship),qi(ship),qj(ship),qk(ship),qr(ship),r(ship),r_filtered(ship),t,theta(ship),theta_filtered(ship),u(ship),u_filtered(ship),v(ship),v_filtered(ship),w(ship),w_filtered(ship),x(ship),x_filtered(ship),y(ship),y_filtered(ship),z(ship),z_filtered(ship)
-4.543046e+00,2.066506e+01,-4.543046e+00,0.000000e+00,-9.566234e+00,-4.002334e+00,-5.791347e+00,1.118695e+01,1.118695e+01,-4.956955e+00,-3.157475e+00,-1.074830e+01,8.029476e+00,8.029476e+00,3.505295e-01,-5.159046e-01,2.144194e+01,-7.194042e+00,2.144194e+01,-2.775558e-17,1.046631e+01,-1.357102e+01,-9.571215e+00,0.000000e+00,0.000000e+00,6.689846e+00,-7.717685e+00,-2.881369e+00,-7.717685e+00,-7.717685e+00,3.908972e-01,1.532286e-01,0.000000e+00,-1.263619e+00,0.000000e+00,8.056219e-01,-1.390426e-01,-9.404466e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.548197e-01,0.000000e+00,4.548197e-01,0.000000e+00,0.000000e+00,-9.478421e-01,-9.404466e-01,-2.772711e-01,-2.526231e-01,-2.772711e-01,0.000000e+00,-6.591422e-02,-5.564119e-01,1.366305e+00,-0.000000e+00,0.000000e+00,7.372157e-02,6.560032e-01,1.440027e+00,-1.312006e-01,6.560032e-01,1.121489e+00,-1.776798e-01,0.000000e+00,1.504460e+00,0.000000e+00,-1.285796e+00,3.988335e-02,3.922549e-02,-8.267232e-01,0.000000e+00,1.141069e+00,-1.181193e+00,0.000000e+00,-2.007916e+00,3.220624e-01,1.141069e+00,-4.635730e-01,1.180294e+00,-1.482180e+01,-1.369343e+01,-1.482180e+01,0.000000e+00,-3.147514e-09,6.875819e-01,-9.427575e-02,0.000000e+00,0.000000e+00,1.362325e+01,1.403293e+01,1.352897e+01,1.020910e+00,1.403293e+01,-1.644548e-01,-1.012947e-01,-4.529719e-03,-4.529719e-03,-5.896631e-02,-5.896631e-02,0.000000e+00,-6.108652e-01,9.424778e+01,-2.114942e+00,-2.114942e+00,-7.684063e-03,-7.684063e-03,1.447639e-02,-2.567954e-02,8.707379e-01,-4.908631e-01,1.301616e-01,1.301616e-01,3.100000e+01,-0.000000e+00,-0.000000e+00,5.732184e-01,5.732184e-01,-1.683642e-01,-1.683642e-01,-9.928494e-03,-9.928494e-03,2.710889e+00,2.710889e+00,1.000045e+01,1.000045e+01,0.000000e+00,0.000000e+00
-4.539940e+00,2.074445e+01,-4.539940e+00,0.000000e+00,-9.693168e+00,-4.002372e+00,-5.667369e+00,1.118950e+01,1.118950e+01,-5.045783e+00,-3.158886e+00,-1.071315e+01,8.030614e+00,8.030614e+00,3.381275e-01,-5.116984e-01,2.142977e+01,-6.920201e+00,2.142977e+01,-2.775558e-17,1.033564e+01,-1.355685e+01,-9.648100e+00,0.000000e+00,0.000000e+00,6.627488e+00,-7.721134e+00,-3.020612e+00,-7.721134e+00,-7.721134e+00,3.948297e-01,1.517898e-01,0.000000e+00,-1.274724e+00,0.000000e+00,8.124859e-01,-1.996274e-01,-1.007825e+00,3.882138e-17,0.000000e+00,0.000000e+00,4.592823e-01,0.000000e+00,4.592823e-01,0.000000e+00,0.000000e+00,-1.015069e+00,-1.007825e+00,-2.672221e-01,-2.832655e-01,-2.672221e-01,-2.775558e-17,-9.532219e-02,-5.558308e-01,1.377235e+00,-0.000000e+00,0.000000e+00,9.564808e-02,6.562964e-01,1.472883e+00,-1.312593e-01,6.562964e-01,1.094296e+00,-1.667565e-01,0.000000e+00,1.495297e+00,0.000000e+00,-1.289101e+00,5.599300e-02,2.342908e-03,-8.089988e-01,0.000000e+00,1.141329e+00,-1.184474e+00,0.000000e+00,-1.993473e+00,3.222064e-01,1.141329e+00,-4.421823e-01,1.143672e+00,-1.480740e+01,-1.367913e+01,-1.480740e+01,-1.387779e-17,-4.516585e-09,6.848233e-01,-9.517992e-02,0.000000e+00,0.000000e+00,1.362896e+01,1.403920e+01,1.353378e+01,1.021366e+00,1.403920e+01,-1.453475e-01,-8.338330e-02,-6.501673e-03,-6.501673e-03,-5.951892e-02,-5.951892e-02,0.000000e+00,-6.108652e-01,9.424778e+01,-2.101905e+00,-2.101905e+00,-7.753942e-03,-7.753942e-03,1.478066e-02,-2.582433e-02,8.675126e-01,-4.965245e-01,1.301230e-01,1.301230e-01,3.110000e+01,-3.469447e-18,-3.469447e-18,5.729452e-01,5.729452e-01,-1.684051e-01,-1.684051e-01,-1.001938e-02,-1.001938e-02,2.667054e+00,2.667054e+00,9.959867e+00,9.959867e+00,0.000000e+00,0.000000e+00
-4.537163e+00,2.082083e+01,-4.537163e+00,-1.110223e-16,-9.819064e+00,-4.002598e+00,-5.542353e+00,1.119195e+01,1.119195e+01,-5.133516e+00,-3.160166e+00,-1.067587e+01,8.031788e+00,8.031788e+00,3.258975e-01,-5.079733e-01,2.141842e+01,-6.645564e+00,2.141842e+01,2.775558e-17,1.020413e+01,-1.354366e+01,-9.723279e+00,0.000000e+00,0.000000e+00,6.563648e+00,-7.724262e+00,-3.159630e+00,-7.724262e+00,-7.724262e+00,3.989368e-01,1.504988e-01,0.000000e+00,-1.289933e+00,0.000000e+00,8.220514e-01,-2.558669e-01,-1.073488e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.651969e-01,0.000000e+00,4.651969e-01,0.000000e+00,0.000000e+00,-1.080603e+00,-1.073488e+00,-2.541899e-01,-3.173844e-01,-2.541899e-01,0.000000e+00,-1.230467e-01,-5.552899e-01,1.387905e+00,-0.000000e+00,0.000000e+00,1.199235e-01,6.565623e-01,1.507828e+00,-1.313125e-01,6.565623e-01,1.067397e+00,-1.529176e-01,0.000000e+00,1.484295e+00,0.000000e+00,-1.292244e+00,7.013768e-02,-3.201683e-02,-7.911178e-01,0.000000e+00,1.141579e+00,-1.188622e+00,0.000000e+00,-1.979740e+00,3.223369e-01,1.141579e+00,-4.253079e-01,1.109562e+00,-1.479228e+01,-1.366387e+01,-1.479228e+01,0.000000e+00,-5.784626e-09,6.821966e-01,-9.638774e-02,0.000000e+00,0.000000e+00,1.363397e+01,1.404489e+01,1.353758e+01,1.021780e+00,1.404489e+01,-1.262878e-01,-6.520089e-02,-8.331248e-03,-8.331248e-03,-6.026189e-02,-6.026189e-02,0.000000e+00,-6.108652e-01,9.424778e+01,-2.088871e+00,-2.088871e+00,-7.849086e-03,-7.849086e-03,-1.513519e-02,2.604851e-02,-8.642487e-01,5.021619e-01,1.300918e-01,1.300918e-01,3.120000e+01,-0.000000e+00,-0.000000e+00,5.726740e-01,5.726740e-01,-1.684402e-01,-1.684402e-01,-1.014234e-02,-1.014234e-02,2.623761e+00,2.623761e+00,9.918740e+00,9.918740e+00,0.000000e+00,0.000000e+00
-4.534708e+00,2.089424e+01,-4.534708e+00,0.000000e+00,-9.943954e+00,-4.002976e+00,-5.416309e+00,1.119430e+01,1.119430e+01,-5.220115e+00,-3.161303e+00,-1.063642e+01,8.033000e+00,8.033000e+00,3.138569e-01,-5.046845e-01,2.140789e+01,-6.370158e+00,2.140789e+01,0.000000e+00,1.007173e+01,-1.353149e+01,-9.796735e+00,0.000000e+00,0.000000e+00,6.498322e+00,-7.727041e+00,-3.298412e+00,-7.727041e+00,-7.727041e+00,4.031594e-01,1.493560e-01,0.000000e+00,-1.308904e+00,0.000000e+00,8.340833e-01,-3.067706e-01,-1.136228e+00,-3.883804e-17,0.000000e+00,0.000000e+00,4.724405e-01,0.000000e+00,4.724405e-01,0.000000e+00,0.000000e+00,-1.143234e+00,-1.136228e+00,-2.384394e-01,-3.546075e-01,-2.384394e-01,2.775558e-17,-1.485584e-01,-5.547911e-01,1.398312e+00,-0.000000e+00,0.000000e+00,1.464023e-01,6.567985e-01,1.544714e+00,-1.313597e-01,6.567985e-01,1.041549e+00,-1.364320e-01,0.000000e+00,1.471442e+00,0.000000e+00,-1.295186e+00,8.213330e-02,-6.325921e-02,-7.730832e-01,0.000000e+00,1.141819e+00,-1.193440e+00,0.000000e+00,-1.966523e+00,3.224529e-01,1.141819e+00,-4.129476e-01,1.078560e+00,-1.477670e+01,-1.364793e+01,-1.477670e+01,0.000000e+00,-6.928911e-09,6.797272e-01,-9.787393e-02,0.000000e+00,0.000000e+00,1.363824e+01,1.404994e+01,1.354036e+01,1.022147e+00,1.404994e+01,-1.075657e-01,-4.703433e-02,-9.986523e-03,-9.986523e-03,-6.117935e-02,-6.117935e-02,0.000000e+00,-6.108652e-01,9.424778e+01,-2.075839e+00,-2.075839e+00,-7.967437e-03,-7.967437e-03,-1.553754e-02,2.634429e-02,-8.609463e-01,5.077755e-01,1.300682e-01,1.300682e-01,3.130000e+01,3.469447e-18,3.469447e-18,5.724047e-01,5.724047e-01,-1.684682e-01,-1.684682e-01,-1.029469e-02,-1.029469e-02,2.581017e+00,2.581017e+00,9.877077e+00,9.877077e+00,0.000000e+00,0.000000e+00
-4.532564e+00,2.096468e+01,-4.532564e+00,0.000000e+00,-1.006785e+01,-4.003470e+00,-5.289251e+00,1.119654e+01,1.119654e+01,-5.305550e+00,-3.162288e+00,-1.059480e+01,8.034252e+00,8.034252e+00,3.020224e-01,-5.017826e-01,2.139819e+01,-6.094006e+00,2.139819e+01,0.000000e+00,9.938380e+00,-1.352039e+01,-9.868451e+00,0.000000e+00,0.000000e+00,6.431513e+00,-7.729450e+00,-3.436938e+00,-7.729450e+00,-7.729450e+00,4.074354e-01,1.483496e-01,0.000000e+00,-1.331229e+00,0.000000e+00,8.483053e-01,-3.514498e-01,-1.194898e+00,3.884580e-17,0.000000e+00,0.000000e+00,4.808662e-01,0.000000e+00,4.808662e-01,0.000000e+00,0.000000e+00,-1.201813e+00,-1.194898e+00,-2.202827e-01,-3.945082e-01,-2.202827e-01,1.387779e-17,-1.713661e-01,-5.543361e-01,1.408455e+00,-0.000000e+00,0.000000e+00,1.748939e-01,6.570032e-01,1.583349e+00,-1.314006e-01,6.570032e-01,1.017475e+00,-1.176156e-01,0.000000e+00,1.456771e+00,0.000000e+00,-1.297890e+00,9.184806e-02,-9.084930e-02,-7.548978e-01,0.000000e+00,1.142047e+00,-1.198718e+00,0.000000e+00,-1.953615e+00,3.225534e-01,1.142047e+00,-4.049966e-01,1.051198e+00,-1.476093e+01,-1.363158e+01,-1.476093e+01,-3.469447e-18,-7.929542e-09,6.774442e-01,-9.960831e-02,0.000000e+00,0.000000e+00,1.364172e+01,1.405432e+01,1.354211e+01,1.022466e+00,1.405432e+01,-8.946480e-02,-2.916381e-02,-1.143894e-02,-1.143894e-02,-6.225242e-02,-6.225242e-02,0.000000e+00,-6.108652e-01,9.424778e+01,-2.062809e+00,-2.062809e+00,-8.106544e-03,-8.106544e-03,-1.598429e-02,2.670263e-02,-8.576055e-01,5.133656e-01,1.300522e-01,1.300522e-01,3.140000e+01,3.469447e-18,3.469447e-18,5.721371e-01,5.721371e-01,-1.684876e-01,-1.684876e-01,-1.047322e-02,-1.047322e-02,2.538830e+00,2.538830e+00,9.834887e+00,9.834887e+00,0.000000e+00,0.000000e+00
-4.530716e+00,2.103216e+01,-4.530716e+00,0.000000e+00,-1.019076e+01,-4.004041e+00,-5.161192e+00,1.119866e+01,1.119866e+01,-5.389793e+00,-3.163115e+00,-1.055098e+01,8.035544e+00,8.035544e+00,2.904119e-01,-4.992135e-01,2.138933e+01,-5.817133e+00,2.138933e+01,-5.551115e-17,9.804018e+00,-1.351040e+01,-9.938414e+00,0.000000e+00,0.000000e+00,6.363230e+00,-7.731472e+00,-3.575184e+00,-7.731472e+00,-7.731472e+00,4.117005e-01,1.474562e-01,0.000000e+00,-1.356446e+00,0.000000e+00,8.644058e-01,-3.891340e-01,-1.248436e+00,1.165595e-16,0.000000e+00,0.000000e+00,4.903064e-01,0.000000e+00,4.903064e-01,0.000000e+00,0.000000e+00,-1.255274e+00,-1.248436e+00,-2.000734e-01,-4.366158e-01,-2.000734e-01,0.000000e+00,-1.910264e-01,-5.539264e-01,1.418332e+00,-0.000000e+00,0.000000e+00,2.051657e-01,6.571751e-01,1.623498e+00,-1.314350e-01,6.571751e-01,9.958559e-01,-9.682473e-02,0.000000e+00,1.440352e+00,0.000000e+00,-1.300323e+00,9.920334e-02,-1.143208e-01,-7.365648e-01,0.000000e+00,1.142263e+00,-1.204241e+00,0.000000e+00,-1.940806e+00,3.226378e-01,1.142263e+00,-4.012504e-01,1.027942e+00,-1.474524e+01,-1.361511e+01,-1.474524e+01,-3.469447e-18,-8.769808e-09,6.753800e-01,-1.015564e-01,0.000000e+00,0.000000e+00,1.364441e+01,1.405800e+01,1.354285e+01,1.022734e+00,1.405800e+01,-7.226018e-02,-1.186043e-02,-1.266380e-02,-1.266380e-02,-6.345954e-02,-6.345954e-02,0.000000e+00,-6.108652e-01,9.424778e+01,-2.049778e+00,-2.049778e+00,-8.263609e-03,-8.263609e-03,-1.647113e-02,2.711351e-02,-8.542264e-01,5.189323e-01,1.300436e-01,1.300436e-01,3.150000e+01,-3.469447e-18,-3.469447e-18,5.718709e-01,5.718709e-01,-1.684975e-01,-1.684975e-01,-1.067428e-02,-1.067428e-02,2.497206e+00,2.497206e+00,9.792175e+00,9.792175e+00,0.000000e+00,0.000000e+00
-4.529143e+00,2.109669e+01,-4.529143e+00,0.000000e+00,-1.031267e+01,-4.004652e+00,-5.032147e+00,1.120066e+01,1.120066e+01,-5.472821e+00,-3.163781e+00,-1.050497e+01,8.036876e+00,8.036876e+00,2.790451e-01,-4.969195e-01,2.138128e+01,-5.539564e+00,2.138128e+01,-2.775558e-17,9.668573e+00,-1.350154e+01,-1.000661e+01,0.000000e+00,0.000000e+00,6.293488e+00,-7.733099e+00,-3.713120e+00,-7.733099e+00,-7.733099e+00,4.158880e-01,1.466423e-01,0.000000e+00,-1.384045e+00,0.000000e+00,8.820447e-01,-4.191852e-01,-1.295880e+00,7.772017e-17,0.000000e+00,0.000000e+00,5.005760e-01,0.000000e+00,5.005760e-01,0.000000e+00,0.000000e+00,-1.302654e+00,-1.295880e+00,-1.781997e-01,-4.804258e-01,-1.781997e-01,2.775558e-17,-2.071526e-01,-5.535633e-01,1.427944e+00,-0.000000e+00,0.000000e+00,2.369480e-01,6.573134e-01,1.664892e+00,-1.314627e-01,6.573134e-01,9.773135e-01,-7.444956e-02,0.000000e+00,1.422299e+00,0.000000e+00,-1.302454e+00,1.041734e-01,-1.332841e-01,-7.180879e-01,0.000000e+00,1.142467e+00,-1.209795e+00,0.000000e+00,-1.927883e+00,3.227057e-01,1.142467e+00,-4.014107e-01,1.009183e+00,-1.472991e+01,-1.359884e+01,-1.472991e+01,-3.469447e-18,-9.436430e-09,6.735693e-01,-1.036802e-01,0.000000e+00,0.000000e+00,1.364630e+01,1.406095e+01,1.354262e+01,1.022949e+00,1.406095e+01,-5.621589e-02,4.616032e-03,-1.364070e-02,-1.364070e-02,-6.477691e-02,-6.477691e-02,0.000000e+00,-6.108652e-01,9.424778e+01,-2.036747e+00,-2.036747e+00,-8.435539e-03,-8.435539e-03,-1.699291e-02,2.756603e-02,-8.508092e-01,5.244759e-01,1.300422e-01,1.300422e-01,3.160000e+01,-0.000000e+00,-0.000000e+00,5.716060e-01,5.716060e-01,-1.684967e-01,-1.684967e-01,-1.089383e-02,-1.089383e-02,2.456153e+00,2.456153e+00,9.748948e+00,9.748948e+00,0.000000e+00,0.000000e+00
-4.527823e+00,2.115824e+01,-4.527823e+00,0.000000e+00,-1.043354e+01,-4.005264e+00,-4.902134e+00,1.120253e+01,1.120253e+01,-5.554618e+00,-3.164284e+00,-1.045675e+01,8.038247e+00,8.038247e+00,2.679444e-01,-4.948401e-01,2.137404e+01,-5.261327e+00,2.137404e+01,0.000000e+00,9.531969e+00,-1.349384e+01,-1.007302e+01,0.000000e+00,0.000000e+00,6.222311e+00,-7.734329e+00,-3.850712e+00,-7.734329e+00,-7.734329e+00,4.199298e-01,1.458664e-01,0.000000e+00,-1.413478e+00,0.000000e+00,9.008603e-01,-4.411096e-01,-1.336391e+00,-1.943329e-16,0.000000e+00,0.000000e+00,5.114757e-01,0.000000e+00,5.114757e-01,0.000000e+00,0.000000e+00,-1.343111e+00,-1.336391e+00,-1.550771e-01,-5.254107e-01,-1.550771e-01,0.000000e+00,-2.194224e-01,-5.532475e-01,1.437289e+00,-0.000000e+00,0.000000e+00,2.699390e-01,6.574180e-01,1.707228e+00,-1.314836e-01,6.574180e-01,9.623949e-01,-5.090667e-02,0.000000e+00,1.402763e+00,0.000000e+00,-1.304253e+00,1.067840e-01,-1.474326e-01,-6.994707e-01,0.000000e+00,1.142658e+00,-1.215169e+00,0.000000e+00,-1.914640e+00,3.227570e-01,1.142658e+00,-4.050928e-01,9.952256e-01,-1.471522e+01,-1.358304e+01,-1.471522e+01,3.469447e-18,-9.919674e-09,6.720483e-01,-1.059387e-01,0.000000e+00,0.000000e+00,1.364740e+01,1.406319e+01,1.354146e+01,1.023111e+00,1.406319e+01,-4.158213e-02,2.001914e-02,-1.435387e-02,-1.435387e-02,-6.617888e-02,-6.617888e-02,0.000000e+00,-6.108652e-01,9.424778e+01,-2.023715e+00,-2.023715e+00,-8.619000e-03,-8.619000e-03,-1.754369e-02,2.804871e-02,-8.473542e-01,5.299966e-01,1.300477e-01,1.300477e-01,3.170000e+01,3.469447e-18,3.469447e-18,5.713422e-01,5.713422e-01,-1.684847e-01,-1.684847e-01,-1.112755e-02,-1.112755e-02,2.415677e+00,2.415677e+00,9.705215e+00,9.705215e+00,0.000000e+00,0.000000e+00
-4.526727e+00,2.121682e+01,-4.526727e+00,-5.551115e-17,-1.055334e+01,-4.005841e+00,-4.771170e+00,1.120428e+01,1.120428e+01,-5.635174e+00,-3.164626e+00,-1.040634e+01,8.039655e+00,8.039655e+00,2.571354e-01,-4.929126e-01,2.136756e+01,-4.982451e+00,2.136756e+01,0.000000e+00,9.394127e+00,-1.348731e+01,-1.013765e+01,0.000000e+00,0.000000e+00,6.149726e+00,-7.735165e+00,-3.987920e+00,-7.735165e+00,-7.735165e+00,4.237567e-01,1.450822e-01,0.000000e+00,-1.444168e+00,0.000000e+00,9.204760e-01,-4.545665e-01,-1.369264e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.227962e-01,0.000000e+00,5.227962e-01,0.000000e+00,0.000000e+00,-1.375938e+00,-1.369264e+00,-1.311405e-01,-5.710311e-01,-1.311405e-01,6.938894e-18,-2.275845e-01,-5.529797e-01,1.446368e+00,-0.000000e+00,0.000000e+00,3.038105e-01,6.574890e-01,1.750179e+00,-1.314978e-01,6.574890e-01,9.515634e-01,-2.663116e-02,0.000000e+00,1.381934e+00,0.000000e+00,-1.305696e+00,1.071101e-01,-1.565477e-01,-6.807173e-01,0.000000e+00,1.142837e+00,-1.220162e+00,0.000000e+00,-1.900879e+00,3.227919e-01,1.142837e+00,-4.118354e-01,9.862890e-01,-1.470144e+01,-1.356803e+01,-1.470144e+01,0.000000e+00,-1.021337e-08,6.708526e-01,-1.082886e-01,0.000000e+00,0.000000e+00,1.364773e+01,1.406471e+01,1.353944e+01,1.023222e+00,1.406471e+01,-2.859192e-02,3.411795e-02,-1.479242e-02,-1.479242e-02,-6.763851e-02,-6.763851e-02,0.000000e+00,-6.108652e-01,9.424778e+01,-2.010680e+00,-2.010680e+00,-8.810474e-03,-8.810474e-03,-1.811694e-02,2.854965e-02,-8.438615e-01,5.354946e-01,1.300595e-01,1.300595e-01,3.180000e+01,-6.938894e-18,-6.938894e-18,5.710795e-01,5.710795e-01,-1.684609e-01,-1.684609e-01,-1.137089e-02,-1.137089e-02,2.375787e+00,2.375787e+00,9.660981e+00,9.660981e+00,0.000000e+00,0.000000e+00
-4.525827e+00,2.127239e+01,-4.525827e+00,0.000000e+00,-1.067198e+01,-4.006344e+00,-4.639276e+00,1.120591e+01,1.120591e+01,-5.714486e+00,-3.164811e+00,-1.035376e+01,8.041098e+00,8.041098e+00,2.466470e-01,-4.910732e-01,2.136180e+01,-4.702969e+00,2.136180e+01,-5.551115e-17,9.254968e+00,-1.348194e+01,-1.020047e+01,0.000000e+00,0.000000e+00,6.075767e+00,-7.735617e+00,-4.124700e+00,-7.735617e+00,-7.735617e+00,4.272998e-01,1.442417e-01,0.000000e+00,-1.475523e+00,0.000000e+00,9.405079e-01,-4.593741e-01,-1.393941e+00,7.775662e-17,0.000000e+00,0.000000e+00,5.343220e-01,0.000000e+00,5.343220e-01,0.000000e+00,0.000000e+00,-1.400575e+00,-1.393941e+00,-1.068362e-01,-6.167464e-01,-1.068362e-01,1.734723e-18,-2.314640e-01,-5.527597e-01,1.455183e+00,-0.000000e+00,0.000000e+00,3.382151e-01,6.575274e-01,1.793398e+00,-1.315055e-01,6.575274e-01,9.451876e-01,-2.068416e-03,0.000000e+00,1.360033e+00,0.000000e+00,-1.306762e+00,1.052722e-01,-1.605026e-01,-6.618319e-01,0.000000e+00,1.143003e+00,-1.224585e+00,0.000000e+00,-1.886417e+00,3.228108e-01,1.143003e+00,-4.211117e-01,9.825002e-01,-1.468885e+01,-1.355410e+01,-1.468885e+01,6.938894e-18,-1.031477e-08,6.700153e-01,-1.106856e-01,0.000000e+00,0.000000e+00,1.364733e+01,1.406553e+01,1.353664e+01,1.023282e+00,1.406553e+01,-1.745745e-02,4.669927e-02,-1.495055e-02,-1.495055e-02,-6.912800e-02,-6.912800e-02,0.000000e+00,-6.108652e-01,9.424778e+01,-1.997643e+00,-1.997643e+00,-9.006326e-03,-9.006326e-03,-1.870555e-02,2.905679e-02,-8.403315e-01,5.409702e-01,1.300771e-01,1.300771e-01,3.190000e+01,-0.000000e+00,-0.000000e+00,5.708178e-01,5.708178e-01,-1.684250e-01,-1.684250e-01,-1.161915e-02,-1.161915e-02,2.336489e+00,2.336489e+00,9.616255e+00,9.616255e+00,0.000000e+00,0.000000e+00
-4.525090e+00,2.132494e+01,-4.525090e+00,0.000000e+00,-1.078941e+01,-4.006739e+00,-4.506471e+00,1.120742e+01,1.120742e+01,-5.792557e+00,-3.164846e+00,-1.029903e+01,8.042572e+00,8.042572e+00,2.365112e-01,-4.892574e-01,2.135673e+01,-4.422917e+00,2.135673e+01,-2.775558e-17,9.114413e+00,-1.347773e+01,-1.026148e+01,0.000000e+00,0.000000e+00,6.000475e+00,-7.735703e+00,-4.261004e+00,-7.735703e+00,-7.735703e+00,4.304917e-01,1.432986e-01,0.000000e+00,-1.506943e+00,0.000000e+00,9.605708e-01,-4.555123e-01,-1.410023e+00,-7.776709e-17,0.000000e+00,0.000000e+00,5.458355e-01,0.000000e+00,5.458355e-01,0.000000e+00,0.000000e+00,-1.416620e+00,-1.410023e+00,-8.261368e-02,-6.620255e-01,-8.261368e-02,0.000000e+00,-2.309663e-01,-5.525869e-01,1.463734e+00,-0.000000e+00,0.000000e+00,3.727921e-01,6.575347e-01,1.836526e+00,-1.315069e-01,6.575347e-01,9.435344e-01,2.233417e-02,0.000000e+00,1.337311e+00,0.000000e+00,-1.307436e+00,1.014320e-01,-1.592637e-01,-6.428191e-01,0.000000e+00,1.143157e+00,-1.228267e+00,0.000000e+00,-1.871086e+00,3.228143e-01,1.143157e+00,-4.323424e-01,9.838930e-01,-1.467768e+01,-1.354153e+01,-1.467768e+01,0.000000e+00,-1.022446e-08,6.695647e-01,-1.130846e-01,0.000000e+00,0.000000e+00,1.364625e+01,1.406569e+01,1.353316e+01,1.023293e+00,1.406569e+01,-8.366045e-03,5.757015e-02,-1.482755e-02,-1.482755e-02,-7.061924e-02,-7.061924e-02,0.000000e+00,-6.108652e-01,9.424778e+01,-1.984603e+00,-1.984603e+00,-9.202864e-03,-9.202864e-03,-1.930203e-02,2.955812e-02,-8.367645e-01,5.464237e-01,1.300999e-01,1.300999e-01,3.200000e+01,6.938894e-18,6.938894e-18,5.705571e-01,5.705571e-01,-1.683770e-01,-1.683770e-01,-1.186758e-02,-1.186758e-02,2.297790e+00,2.297790e+00,9.571042e+00,9.571042e+00,0.000000e+00,0.000000e+00
